,Date,CDN.AVG.1YTO3Y.AVG,CDN.AVG.3YTO5Y.AVG,CDN.AVG.5YTO10Y.AVG,CDN.AVG.OVER.10.AVG,BD.CDN.2YR.DQ.YLD,BD.CDN.3YR.DQ.YLD,BD.CDN.5YR.DQ.YLD,BD.CDN.7YR.DQ.YLD,BD.CDN.10YR.DQ.YLD,BD.CDN.LONG.DQ.YLD,BD.CDN.RRB.DQ.YLD,Exchange.Rate,Taxes_exp,CDN_Lbr_Cons,US_Lbr_Cons,Tot_Lbr_Cons,US_Lbr_Imp_Tot,Us_Lbr_Imp_C,Us_Lbr_Imp_NC,US_Lbr_Exp,US_LBR_SHPMT,WST_LBR_SHPMT,US_LBR_PROD,WST_LBR_PROD,STH_LBR_PROD,OTH_LBR_PROD,STH_LBR_INV,US_PPI_Lumber,Total_Exp,IndGlobalCAN,IndGlobalQc,TauxUSD_CAD,Dollar.US.dollar.CDN,HsSglSAAR.AB,HsSglSAAR.CAN,HsSglSAAR.CB,HsSglSAAR.QC,ProductionSciage.SK,ProductionSciage.NS,TotShip.NS,ProductionSciage.NB,ProductionSciage.ON,InventaireSciageRes.ON,TotShip.ON,ProductionSciage.MB,ProductionSciage.QC,InventaireSciageRes.QC,TotShip.QC,ProductionSciage.CAN,InventaireSciageRes.CAN,TotShip.CAN,ProdSciageFeuillu.CAN,ProductionSciage.CB,InventaireSciageRes.CB,ProductionSciage.AB,InventaireSciageRes.AB,TotShip.AB,ValeurExport.CHN,VolumeExport.CHN,ValeurExport.JPN,VolumeExport.JPN,ValeurExport.PaysExport,VolumeExport.PaysExport,ValeurExport.USA,VolumeExport.USA,HsTotSAAR.STH,HsTotSAAR.MW,HsTotSAAR.NE,HsTotSAAR.WST,HsTotSAAR.USA,HsSglSAAR.USA,HsTotAct.USA,HsSglAct.USA,HsMltSAAR.USA,HsMltAct.USA,BdgPmtTotSAAR.USA,BdgPmtSglSAAR.USA,BdgPmtTotAct.USA,NewSoldMedPrice.USA,ExistSoldPrice.USA,IndNAR_HAI.USA,BdgPmtMltSAAR.USA,MnfdHomesSAAR.USA,MnfdHomesAct.USA,NewSoldSAAR.USA,NewSoldAct.USA,NewForSaleSAAR.USA,NewForSaleAct.USA,NewMthSply.USA,ExistSoldSAAR.USA,ExistSoldAct.USA,ExistForSaleInv.USA,ExistMthSply.USA,ConstSpendRes.USA,ConstSpendNonRes.USA,IndNAHB.USA,IndHPI_Act.USA,IndHPI_SAAR.USA
379,2011-03-31,1.77,2.44,3.06,3.7,1.82,2.18,2.77,2.94,3.35,3.75,1.15,0.9715,0.18,861,2904,3765,790,754,36,169,2252,691.799079,2230,970,1142,118,1563.835372,163.2,670977794,119.8,118.5,0.9582,1.043623,12722,65893,8027,11805,45.57942385,57,69.87985174,195.4,219,422.1,210.3217273,21.58811364,922.6,2357.6,909.5738198,4598.8,7008.6,4538.5,130,2525.3,2903.9,649.7,1003.4,669.4235351,85936987,489627,48958869,193828,316039888,1789330,138641439,932711,280,94,57,123,554,415,49,38,139,11,581,403,50.7,224700,161100,184.4,178,47,3.9,310,30,173,172,6.7,4270,375,3200,8.99,251238,515541,16,180.27,179.27
380,2011-04-07,1.83,2.52,3.14,3.79,1.88,2.26,2.85,3.02,3.43,3.84,1.16,0.9599,0.177643439,855.6480421,2842.883708,3698.531751,770.4963782,731.297381,39.19899716,168.8619554,2210.773554,677.4394677,2165.028546,922.4774272,1127.767646,114.7201822,1561.479234,162.3713188,640248929.9,119.9822852,118.5780847,0.957061338,1.044832238,13812.80915,65743.80242,8100.606579,11837.04188,45.11059288,55.92795872,69.1077977,198.9278152,209.3305001,418.6622388,207.7428913,21.36605695,910.601552,2385.997467,897.5634411,4558.410656,7051.450966,4489.415227,128.1177939,2514.557476,2924.864616,637.2070032,1002.89976,657.5213352,88031112.28,502463.0955,46834920.04,190027.3893,310383744.2,1765314.172,132786986.7,897970.5005,268.7134613,94.84677185,55.6830503,124.7823277,544.0256112,410.5729536,48.82968875,38.16232397,133.4526576,10.66736478,584.035864,403.8467204,50.23477581,223521.4697,162049.7176,183.6284838,180.1891436,47.28071896,3.899525161,309.432743,29.73455844,171.7130168,170.6009006,6.66647538,4228.386918,374.5961424,3207.640994,9.096268453,251538.7223,514752.4858,16.04173387,180.6494502,179.2714279
381,2011-04-14,1.77,2.43,3.06,3.72,1.82,2.18,2.74,2.93,3.36,3.77,1.11,0.9626,0.175883589,837.5260612,2812.317137,3649.843198,756.3993298,711.8578611,44.54146871,166.1627106,2195.931428,669.5755206,2131.895473,893.4683313,1125.033861,113.084897,1559.610696,161.5140788,628206112.5,120.2101264,118.7028411,0.957851541,1.043965927,14665.81943,64999.5339,7947.869231,11873.23085,44.38337794,55.13909526,68.54225983,202.3209511,198.4319667,411.7284468,204.9421829,21.02161992,906.4976398,2402.764744,883.4454979,4519.500143,7070.421408,4459.116322,126.8268336,2495.546008,2939.345086,629.4084849,1000.45658,648.8028402,93882866.53,543608.3901,45652103.83,188591.4618,310967357.2,1780297.956,127552897.3,870288.4142,262.7401608,95.80393256,55.36292773,127.2543378,541.1613589,408.3688178,49.418378,38.51785449,132.7925411,10.90052351,590.386056,405.4161317,50.86489281,221802.8513,163420.5536,182.2626333,184.9699243,47.64011121,3.966430414,308.5057611,29.29837958,170.601132,169.5694334,6.643580326,4192.80712,374.328686,3195.317733,9.13681239,251635.6736,514581.2867,16.21379575,180.9188577,179.1742565
382,2011-04-21,1.77,2.38,2.99,3.67,1.8,2.15,2.7,2.88,3.29,3.74,1.04,0.95291,0.17530202,813.6800592,2807.80871,3621.48877,747.0540924,696.5696507,50.48444169,161.9324882,2202.502526,668.1724966,2126.448125,881.7205219,1131.216253,112.8895208,1558.349435,160.6811794,630462524.9,120.4268249,118.8285551,0.960181075,1.041449198,15248.42513,64136.56417,7660.528595,11896.59888,43.48953049,55.15625244,68.21291154,204.4201794,187.3081832,402.6835353,202.5772086,20.59825995,905.3329517,2408.543287,867.7058494,4480.574302,7065.096367,4449.279803,125.6869764,2471.635803,2943.343247,625.3864651,997.1735212,643.7255132,102117510.6,603042.237,45645038.9,190168.5395,316467625.4,1825072.055,123241617.9,850215.3777,260.9101296,97.43770734,55.80128,129.8351841,543.9843011,408.2782053,50.59222287,39.09222302,135.7060958,11.49999985,598.918316,407.3621828,52.38762192,220403.4981,165136.5308,180.4925409,191.5561332,48.05914398,4.093573085,307.3624077,28.7949215,169.6327389,168.8375159,6.628447583,4166.033863,375.8631585,3172.173976,9.130222101,251631.8638,515312.4447,16.3649907,181.13754,179.0363711
383,2011-04-28,1.7,2.29,2.9,3.64,1.73,2.07,2.61,2.79,3.23,3.7,1.02,0.9508,0.176480301,791.1560381,2824.866856,3616.022894,741.8059033,686.3209602,55.48494311,157.2015105,2225.515749,673.1956548,2144.533852,885.9818083,1143.73243,113.9294297,1557.815131,159.9255201,642631350.3,120.5756823,118.9095128,0.963660406,1.037707179,15528.02055,63631.26296,7330.325305,11890.17794,42.52080196,56.50227309,68.14942629,204.0662718,176.9629331,392.9124159,201.3055747,20.13943446,902.1521757,2403.974554,850.830355,4440.138974,7035.060884,4461.582189,124.2580795,2446.197065,2932.860938,624.2229636,994.1536414,642.7468172,111360305.5,670743.9893,47048343.78,195406.9448,325561446.9,1890427.169,120155595.5,838302.0274,262.053399,100.3143214,56.75975485,131.9440203,551.0714955,410.1917285,52.1773785,39.91106104,140.879767,12.26631746,608.500384,409.3388226,54.60023401,220182.7632,167121.672,178.508299,199.1615614,48.5187845,4.273810505,306.1460363,28.32764228,168.7762305,168.3370656,6.618209893,4150.840404,380.8650873,3147.35348,9.095087875,251630.3027,517231.0017,16.34412377,181.3648149,178.9156572
384,2011-05-05,1.63,2.19,2.78,3.49,1.66,1.99,2.5,2.68,3.09,3.57,0.93,0.958,0.18,777,2859,3636,740,682,58,153,2260,684.6102543,2182,905,1160,116,1558.127459,159.3,660325772,120.6,118.9,0.9679,1.033165,15472,63960,7049,11837,41.56894382,59.7,68.38147751,200.1,168.4,383.8,201.7848878,19.68860085,892,2389.7,833.3048743,4396.7,6979.9,4497.7,122.1,2422.6,2903.9,625,992.5,646.3242155,120236512,736693,50096637,204955,336925720,1967154,118597277,835099,265,105,58,133,561,414,54,41,147,13,618,411,57.3,222000,169300,176.5,207,49,4.5,305,28,168,168,6.61,4150,391,3130,9.05,251734,520622,16,181.66,178.87
385,2011-05-12,1.68,2.25,2.83,3.54,1.7,2.04,2.55,2.87,3.23,3.62,1,0.9599,0.185675118,776.1645762,2904.506395,3680.670971,741.05812,684.1237669,56.93435309,150.0910997,2300.121286,701.5513771,2233.153045,936.0448126,1177.421941,118.8107265,1559.269127,158.8425608,679680482.9,120.4662373,118.7723814,0.972385787,1.028378395,15081.34146,65409.11807,6888.351263,11729.7477,40.74536464,64.95563809,68.90036401,192.1195311,162.5458688,376.4212679,204.3436285,19.29852638,871.5512525,2366.566196,816.2079507,4349.914402,6900.909643,4556.051069,118.976142,2403.626804,2854.924665,626.6925017,992.6842654,654.3235684,127412361.2,791524.4241,54743783.51,218645.1653,348999337.3,2045370.96,118739208.4,840739.7937,268.792146,111.6053767,59.40848133,132.6554266,572.4614306,419.4218694,55.88330114,42.32889958,153.0395612,13.55440156,626.3391424,412.0845223,60.20425295,226298.3784,171551.3871,174.6635476,214.25462,49.4718834,4.753726629,304.0209918,27.88178147,167.2870386,167.7594252,6.602199191,4163.697875,406.743111,3126.786492,9.01242505,252015.3942,525519.5558,15.25381448,182.0618474,178.9409468
386,2011-05-19,1.66,2.22,2.81,3.51,1.69,2.02,2.53,2.85,3.21,3.59,1.04,0.9694,0.190249384,785.2289158,2950.843601,3736.072517,744.7080013,691.7244033,52.98359795,148.1696354,2336.594029,719.833397,2286.135979,970.4735861,1193.342706,121.7275774,1560.674956,158.5313127,698916214.9,120.2334844,118.5713364,0.976105551,1.02442552,14491.35766,67504.8521,6840.409469,11599.70631,40.24010151,71.20884058,69.54388616,182.7526127,160.0178302,370.6114746,207.993775,19.05921771,844.0013194,2336.240169,802.9888645,4304.043922,6806.229285,4622.018488,115.4640971,2389.707637,2794.248748,627.8470259,992.6525436,664.2443253,131717964.3,828496.6232,59820633.86,233046.4533,359269169,2112507.302,120234331.1,853689.3536,273.3207788,118.4187186,61.37093733,131.4952015,584.6056362,425.4891354,57.63873023,43.6445323,159.1165008,13.99419793,632.656743,412.6706304,62.71057463,231856.3355,173579.1032,173.2180903,219.9861126,49.85603032,4.971486367,303.1190623,27.90808836,166.6787301,167.5532011,6.598182922,4181.767124,423.8083822,3134.502696,8.995334736,252424.638,530954.0825,14.31632246,182.5268469,179.1046917
387,2011-05-26,1.5,2.04,2.62,3.37,1.53,1.85,2.33,2.68,3.04,3.48,0.98,0.9774,0.189698958,798.6787976,2986.259007,3784.937805,750.7538819,703.4628381,47.29104383,146.6633534,2359.269758,734.4405109,2327.550924,998.1655665,1205.092118,124.0306397,1561.642796,158.3294083,716775209.7,119.9839893,118.3596232,0.977922539,1.022515134,13870.94503,69583.41009,6877.26294,11487.81177,40.26284865,77.08262278,70.11146972,175.3843881,161.3558766,365.895944,211.4181795,19.06999133,814.1757266,2300.594057,797.6895801,4264.50148,6705.709284,4677.726663,112.3450036,2380.684652,2732.648456,626.9030371,989.71955,672.9943327,132024402.8,841523.7607,63877285.03,243912.0147,364984080,2155319.994,122605685.9,871995.4867,278.6890221,123.2727012,64.39792467,130.3373756,596.6970236,431.0618337,59.0747942,44.63789887,165.63519,14.43689534,636.1459721,412.9214232,64.136609,237036.1247,175042.2677,172.3885879,223.2245489,50.06216208,5.078502922,302.1576016,27.98035107,166.2310566,167.3203766,6.602575192,4191.452811,436.7194623,3147.467553,9.010577054,252881.3128,535705.068,13.4706692,182.990923,179.3210908
388,2011-06-02,1.51,2.04,2.69,3.43,1.48,1.78,2.27,2.64,3.02,3.5,1.06,0.9768,0.18,811,2999,3810,759,718,41,145,2358,740.3569154,2344,1009,1210,125,1561.470496,158.2,731999709,119.8,118.2,0.9767,1.023856,13389,70981,6971,11435,41.02330027,81.2,70.40254043,173.4,167.1,361.8,213.2996945,19.43016374,786.9,2261.5,804.352062,4236.7,6609.2,4705.3,110.4,2376.4,2680.9,622.3,981.2,677.4814372,127202758,824520,65463834,246995,363392935,2160566,125376313,893706,285,124,69,130,608,435,60,45,173,15,636,413,63.8,240200,175600,172.4,223,50,5,301,28,166,167,6.62,4180,440,3160,9.07,253305,538552,13,183.39,179.55
389,2011-06-09,1.53,2.07,2.75,3.45,1.44,1.74,2.25,2.64,3.04,3.52,1.05,0.9792,0.158859264,817.6202769,2981.873849,3799.494126,768.9369748,733.7881539,35.14882084,142.8365278,2327.206647,734.3888811,2327.285641,996.8975829,1206.305352,124.194774,1559.76486,158.1238907,743476154.4,119.742451,118.1390129,0.971873376,1.029045702,13174.51548,71221.03547,7095.137868,11466.35851,42.606982,82.60795997,70.28044164,178.9735967,177.1943004,357.9127388,212.7208067,20.18024258,765.9776925,2220.920965,824.9155968,4224.454557,6524.93496,4691.699889,110.1511051,2376.499149,2647.313202,613.4635251,965.6781318,675.5988953,116819446.5,775182.5476,63644653.63,239605.7131,352937344.9,2120559.481,128125930.4,916705.2161,292.1266217,119.2099175,75.29130881,131.0321253,617.6599733,436.4822942,60.27344237,44.5319026,181.1776791,15.74153977,632.0068796,413.0873641,61.35307894,240178.3175,175055.8102,173.3623804,218.9195155,49.62203352,4.698150249,299.5772102,27.89063639,166.0046426,166.5526209,6.65222971,4140.627113,430.3253675,3167.322345,9.175194414,253640.6638,538714.289,13.1010528,183.670396,179.7539651
390,2011-06-16,1.45,1.97,2.63,3.32,1.37,1.65,2.15,2.52,2.92,3.39,0.98,0.97824,0.130905873,817.7352828,2945.927348,3763.66263,778.8009499,748.4449087,30.35604117,140.7467145,2279.593052,720.6309732,2290.011526,971.9448123,1195.88388,122.2901924,1557.368507,158.1524845,750667787.8,119.7870231,118.1583599,0.96516689,1.036237128,13196.87038,70575.75273,7228.909352,11543.5811,44.60274505,82.04938009,69.86418705,189.4353465,189.1993084,354.0783462,210.3625398,21.12550001,751.1244649,2181.183221,852.9087607,4225.188844,6454.680365,4643.235649,111.0838595,2379.840832,2630.33234,603.7638067,946.8162744,669.1816027,103222225.4,706340.7822,59541220.41,225283.0708,336829905.6,2049843.382,130660964.8,938223.5206,299.020938,110.6182647,81.80035195,132.906801,624.3463557,435.9618723,59.9565673,43.47493827,188.3844834,16.48162903,626.334195,413.4361357,57.78692653,237673.8438,173790.7712,174.9261584,212.8980592,49.05182461,4.28292209,298.090436,27.66454487,166.1164677,166.0247921,6.689630151,4090.446006,412.9778306,3168.270363,9.286722512,253934.7995,537171.0361,13.62493621,183.8200037,179.9062906
391,2011-06-23,1.44,1.93,2.6,3.31,1.45,1.73,2.1,2.49,2.9,3.37,1.04,0.97388,0.102499546,811.4826472,2906.767173,3718.24982,786.51445,759.3792091,27.13524091,139.5335439,2232.432931,704.9998307,2249.981649,948.2696356,1181.520468,120.2405145,1555.433008,158.3548361,753182051,119.8880836,118.223527,0.958876959,1.04297199,13385.54009,69504.59361,7352.976161,11612.51314,46.47527202,80.69111016,69.33670793,200.9044231,200.0796622,350.2047806,207.3055518,22.01239932,741.0340048,2144.703867,879.7574523,4234.728709,6398.585588,4571.053585,112.4246842,2385.0871,2625.935309,597.5571849,929.5462799,661.0498653,89454186.84,634607.1257,54789286.74,209123.1431,319475958.9,1968517.841,132844520.6,955327.8148,304.4047854,100.7174796,86.65921911,134.8280762,626.6095602,434.2105142,59.16140858,42.18050481,192.399046,16.98090377,621.7444128,414.3168395,54.42731086,233857.4483,172330.3466,176.6268572,207.4275733,48.4557034,3.901232886,296.8084438,27.35618092,166.1700589,165.4845673,6.719715516,4052.541897,395.3913784,3162.5832,9.354889354,254259.2855,535341.2652,14.33635151,183.8371095,179.9829708
392,2011-06-30,1.58,2.13,2.81,3.49,1.59,1.89,2.33,2.69,3.11,3.55,1.03,0.9674,0.08,799,2880,3679,790,764,26,140,2203,693.4120926,2225,940,1166,119,1555.109937,158.8,750626386,120,118.3,0.9553,1.046792,13670,68467,7448,11619,47.68924554,79.7,68.88093559,209.5,206.8,346.2,204.6305009,22.58740382,734.4,2113.9,896.8875699,4248.9,6356.8,4486.3,113.4,2390.9,2630.1,599.2,918.8,654.0239887,78558423,576594,51024605,196222,305280847,1896683,134539702,965085,307,92,88,136,623,432,58,41,191,17,621,416,52.6,229900,171200,178,205,48,3.7,296,27,166,165,6.73,4050,385,3150,9.33,254686,534644,15,183.72,179.96
393,2011-07-07,1.56,2.1,2.76,3.44,1.58,1.86,2.29,2.64,3.06,3.49,1,0.9647,0.068177399,780.8813417,2877.294163,3658.175504,787.9537496,760.7505111,27.2032385,142.6000177,2203.82939,690.2229979,2228.094933,957.0621481,1151.775257,119.2642366,1557.175244,159.5139515,743286910.9,120.0865373,118.3601133,0.956126956,1.045889845,13986.95118,67827.67791,7500.341501,11526.4123,47.86060357,79.9677667,68.63932168,212.309679,207.2084498,342.0072715,203.1814606,22.66861096,730.4148911,2090.894226,898.2028097,4264.136304,6329.159068,4399.880557,113.4592785,2396.048497,2639.125303,611.3875718,918.0321736,650.300115,72877889.62,545254.2981,49492152.55,190472.8194,297670051.3,1850499.004,135653482.6,965641.8028,306.0611314,86.42708391,84.5903383,135.9405331,613.0190867,429.9495305,56.61141222,40.20397901,183.0695561,16.40743321,625.8662647,418.6127736,53.22876283,226737.3491,170783.6697,178.7155446,207.2534912,47.82185009,3.783398491,295.8581284,26.62479534,165.4888315,164.6247927,6.711618549,4098.179882,387.0604139,3130.623798,9.17955641,255254.4713,536131.7197,15.42565267,183.4783915,179.829051
394,2011-07-14,1.45,1.97,2.62,3.34,1.46,1.74,2.21,2.52,2.95,3.4,0.91,0.9567,0.065443697,759.5461569,2894.564624,3654.110781,782.1663491,752.2111121,29.95523702,146.3913363,2228.501887,693.5421873,2253.192243,992.5755035,1139.970614,120.6941253,1560.902389,160.3503486,734164449.1,120.1490519,118.4035942,0.960626867,1.041062109,14301.99736,67572.39003,7519.156995,11368.22163,47.21030549,81.2855965,68.59239947,210.2947751,202.6870982,337.7110968,202.8561655,22.36065486,730.2661309,2076.631187,887.5180586,4279.302169,6314.242649,4321.738367,112.9441935,2399.729212,2650.594088,630.1711391,924.7890872,649.5777316,71954996.54,538902.798,49873806.63,190957.2113,296149611.9,1830366.026,136268314.4,959464.2511,302.9735817,83.83526863,77.74009373,135.4232818,599.9722258,428.0679903,55.24286335,39.73962649,171.9042355,15.50323686,634.1198813,421.7088444,55.62937139,224365.2693,170899.1928,178.9811866,212.411037,47.94161162,4.0846342,296.2728822,26.2367111,164.7109218,164.3552429,6.670189116,4181.538508,398.1202558,3106.013201,8.93984815,255874.8282,539390.7242,15.6033594,183.1677206,179.6445109
395,2011-07-21,1.54,2.03,2.68,3.38,1.55,1.81,2.27,2.58,3,3.43,0.89,0.9464,0.068621296,737.8703013,2923.788003,3661.658305,775.2020738,741.9964575,33.20561628,150.082646,2265.859688,699.9179012,2289.442087,1035.457785,1131.378342,122.6918959,1565.189214,161.1197699,726938500.5,120.1982978,118.4370185,0.967463301,1.033756351,14587.96795,67592.16318,7519.301738,11195.4248,46.11056603,83.16954297,68.68022256,205.3850317,195.5015218,333.4312864,203.315766,21.83980377,735.6399252,2071.761035,871.1260008,4293.869882,6310.316696,4261.575897,112.4194693,2401.245677,2662.410221,649.9409206,935.1399139,650.9321626,74632017.16,552194.7489,51460669.42,195553.8934,299245708.2,1832744.246,136510518.8,950098.198,299.6554664,83.5299114,69.39468001,135.5357639,588.1158217,426.2116849,54.16860837,39.47328447,161.9041368,14.6953239,642.5403655,424.6985284,58.71559854,222544.5148,171222.881,179.1390564,217.8418372,48.35044811,4.494170663,297.0585717,25.83622919,163.7885963,164.1732967,6.61495041,4276.807193,412.5498908,3078.090704,8.664361684,256424.8494,543640.7689,15.5682398,182.854854,179.4764453
396,2011-07-28,1.48,1.92,2.56,3.28,1.48,1.71,2.15,2.46,2.88,3.34,0.84,0.94888,0.074532597,718.7296305,2956.940922,3675.670552,769.625199,733.721202,35.90399703,152.3826371,2304.744993,705.8983804,2325.99462,1074.626711,1126.790714,124.6597776,1568.933556,161.6327942,725288564.9,120.2450291,118.4669618,0.975299823,1.025420128,14817.69236,67778.02423,7515.630988,11059.01865,44.93359993,85.13565962,68.84284461,199.5101923,187.9172969,329.2876506,204.2214123,21.28232597,748.2224796,2076.933922,855.3193209,4307.31173,6315.647162,4229.095618,112.44983,2399.901429,2672.47757,665.0871347,945.1538271,653.4387316,79751224.85,579785.3998,53543843.15,202141.5837,305484519.7,1854093.844,136506417.2,941089.4965,298.0249007,84.81636945,61.49951086,137.3654974,581.7062784,424.2369196,53.66290226,39.27129496,157.4693587,14.3916073,647.9072332,426.9921416,61.40121713,221035.8403,171431.0462,179.5312841,220.9150916,49.03952306,4.902471418,298.0295075,25.42383152,162.8441806,164.0609003,6.555141135,4360.717252,424.7196839,3048.778805,8.406583479,256782.3137,548101.6091,15.35541347,182.6066583,179.3949198
397,2011-08-04,1.06,1.47,2.15,2.99,1.02,1.23,1.66,2.05,2.5,3.09,0.72,0.9611,0.08,705,2986,3691,768,731,37,152,2334,708.0318655,2352,1099,1127,126,1571.033256,161.7,732894142,120.3,118.5,0.9828,1.017501,14964,68021,7523,11010,44.05162193,86.7,69.02031924,194.6,182.2,325.4,205.2342545,20.86448972,769.7,2092.8,846.3907032,4319.1,6328.5,4234,113.6,2395,2678.7,670,950.9,656.1727626,86154893,616330,55414430,208599,313392226,1890875,136382331,935984,300,87,56,142,585,422,54,39,163,15,647,428,62.6,219600,171200,180.5,219,50,5.2,299,25,162,164,6.5,4410,429,3020,8.22,256825,551993,15,182.49,179.47
398,2011-08-11,0.95,1.3,2.03,2.97,0.92,1.07,1.51,1.89,2.46,3.07,0.7,0.9953,0.082566553,698.8118125,3004.678884,3703.490697,772.2454167,736.3858059,35.85961079,148.1931597,2345.208142,704.1023522,2359.34974,1100.684572,1132.210165,126.2690288,1570.755495,161.212869,751482305.5,120.3705683,118.5412303,0.988938202,1.011109963,15006.80385,68220.49879,7549.545612,11079.83854,43.7507335,87.48704469,69.16437255,192.1341894,180.1509634,322.0693097,206.0804466,20.72180313,800.6792568,2118.407869,849.0546582,4329.923182,6346.926254,4281.228801,116.2504339,2386.798157,2680.001411,661.3584485,949.6571254,658.3900488,92723866.23,656159.238,56508673.65,213199.137,321568552.1,1938476.63,136262930.1,937377.497,306.6501398,89.51407603,54.24989218,149.8027887,600.2168967,419.5204051,55.29382017,38.56404463,180.6964916,16.72977554,638.0634885,427.4077289,61.57568514,218110.2474,170298.0865,182.2938601,210.6557595,51.21711747,5.308600207,299.8599261,24.57771695,161.3460028,163.9583187,6.455783039,4408.957311,421.5481762,2992.916386,8.140514234,256495.0535,554677.0223,14.55501171,182.5402446,179.7374126
399,2011-08-18,0.9,1.22,1.89,2.84,0.86,1.02,1.41,1.76,2.3,2.96,0.64,0.98,0.082657887,699.3136584,3013.639326,3712.952985,781.6990472,748.1847727,33.51427445,142.4194803,2340.917788,696.8368564,2350.900785,1084.544148,1140.271939,125.6402741,1568.844828,160.3864945,774970424.4,120.4505067,118.5898368,0.993932011,1.006011772,14954.35122,68309.45469,7576.530987,11221.8954,43.97258305,87.55498241,69.27342059,191.7924593,181.7145431,320.3212137,206.7461571,20.82673366,837.4492796,2146.399927,861.7129995,4345.334576,6368.117337,4356.670934,120.0445077,2379.365594,2679.385838,644.9962655,943.5419739,660.0682605,98493274.11,692305.5602,56843383.67,215792.0967,328907404.8,1988002.604,136266278.3,944065.5184,315.6497359,92.30353354,55.23625629,158.2413767,621.4309024,417.4703085,57.0169358,38.02128604,203.9605938,18.99564977,625.2037475,426.0021908,58.99187108,216889.8313,168861.7786,184.7876236,199.2015567,52.65241416,5.275636877,300.8014286,24.21996634,160.8426287,163.8466869,6.4168156,4372.1733,405.6694372,2965.648455,8.133695251,255992.0859,556085.0581,14.14503172,182.6667531,180.0955287
400,2011-08-25,1.03,1.37,2.02,2.93,0.99,1.16,1.56,1.9,2.4,3.04,0.78,0.9875,0.081420277,704.9086751,3015.280105,3720.188781,795.0531541,763.6413532,31.41180088,136.6860608,2326.41854,690.1981491,2332.251438,1058.63165,1148.447743,124.4413824,1566.41515,159.5168727,795323441.6,120.5301918,118.6435248,0.998309815,1.00163462,14821.97298,68229.18325,7578.500868,11370.00455,44.57270574,87.07042893,69.35755186,192.8044995,186.3708513,321.3625109,207.2825582,21.11098859,875.2196626,2167.817022,881.189367,4372.103681,6389.049751,4441.452599,124.4413277,2377.725233,2680.877345,629.0359497,935.8808354,661.3655376,102536817.4,717476.8523,56580511.11,216622.258,334376236.7,2029485.525,136508787.9,953893.5306,323.824464,95.44122428,57.35449226,164.0592763,640.6794568,416.6850577,58.48158353,37.46788442,223.9943991,21.01369911,613.9921328,424.8455573,55.86212148,216374.4996,167119.5814,187.7625753,189.1465756,54.26150376,5.179855109,302.0922169,24.00223256,160.4179402,163.5617116,6.374440361,4321.802638,386.4559796,2935.556296,8.147528642,255580.0754,556290.8148,13.91253587,182.747385,180.4083804
401,2011-09-01,1.04,1.39,2.02,2.94,1,1.18,1.58,1.91,2.39,3.03,0.82,0.978,0.08,714,3012,3726,811,780,31,133,2307,688.1490011,2309,1031,1154,123,1564.580357,158.9,804506300,120.6,118.7,1.0026,0.9974067,14625,67921,7530,11458,45.40663673,86.2,69.42685488,194.4,193.6,326.4,207.7408223,21.50627522,909.2,2173.7,904.3074003,4417,6406.7,4516.7,128.9,2386.9,2688.5,621.6,930,662.4400198,103928197,724381,55882007,215934,336942500,2052958,137106871,964707,328,99,59,164,650,418,59,37,232,22,610,425,53.2,217000,165300,191,185,56,5.1,304,24,160,163,6.32,4280,369,2900,8.13,255523,555368,14,182.66,180.54
402,2011-09-08,0.94,1.26,1.92,2.79,0.89,1.06,1.41,1.74,2.21,2.89,0.74,0.98408,0.07930243,725.3127841,3005.46894,3730.781724,827.8480972,794.6091612,33.23893607,132.7766575,2287.031068,693.4345414,2285.792596,1008.087427,1154.906412,121.5912344,1564.187524,158.7415612,797238410.5,120.6536205,118.7584072,1.007180135,0.992912974,14379.75101,67366.85393,7414.132753,11438.6919,46.34409364,85.06356381,69.48606948,195.9819255,202.8079255,336.0459821,208.1386636,21.95091254,935.4778115,2158.389588,928.1550721,4483.136042,6418.96944,4567.956978,132.9462664,2409.842369,2705.025004,628.1929488,928.1928593,663.3652869,102128889,708762.4693,54959021.5,214101.946,335939470.4,2051452.157,138044741.3,974249.0059,326.1391488,102.8198533,59.11876152,156.1842259,644.2619896,421.9072225,58.1210455,36.68399863,222.354767,21.43704687,617.1322453,427.2000037,51.77689736,218970.4353,163615.6344,194.2593057,189.9322416,57.81788649,5.09739871,306.6806863,24.24725665,159.5331679,162.1063166,6.247830305,4263.895634,357.2125264,2857.74067,8.043220276,255979.8753,553487.3027,14.49679098,182.3260909,180.4001258
